LCLid,average_consumption_2011,average_consumption_2012,average_consumption_2013,average_consumption_2014,average_annual_consumption,average_monthly_consumption,average_monday_consumption_january_2012,average_sunday_consumption_january_2012,average_consumption_period1,average_consumption_period2,average_consumption_period3,average_consumption_period4,average_consumption_autumn,average_consumption_spring,average_consumption_summer,average_consumption_winter,total_consumption_2011,total_consumption_2012,total_consumption_2013,total_consumption_2014,average_total_consumption_per_year,average_total_monday_consumption_january_2012,average_total_sunday_consumption_january_2012,total_consumption_period1,total_consumption_period2,total_consumption_period3,total_consumption_period4,total_consumption_autumn,total_consumption_spring,total_consumption_summer,total_consumption_winter,label,component_1,component_2
MAC004673,0.0,0.0541240102549254,0.0862364140199314,0.0611545718248197,0.0667607449464047,0.0258699269755451,0.1133079081493322,0.1134357081390761,0.0131642420432526,0.0850948177148693,0.0551489954474617,0.0744422739361514,0.0662257075579522,0.0628783264381079,0.0500330321612589,0.059188438724095,0.0,0.1313471288603664,0.0862708849483314,0.0611326132712022,0.1020039091335005,0.1133079081493322,0.1139064450415615,0.0099138341586017,0.0663821296088714,0.0430726316029465,0.058101576980418,0.0662788155832593,0.0314462842073256,0.0665389693771368,0.0499305337107695,2,-0.5340641135299664,0.0836283136764321
MAC004674,0.0,0.2311559493863049,0.3636959242776054,0.3121842792285766,0.2833694114144845,0.111645830979762,0.0805854883982574,0.1089217952760364,0.1376213614270411,0.2022310040471413,0.2738526282523847,0.3782740830380787,0.2832763201889572,0.2576613267839464,0.2320093531210344,0.252908305459432,0.0,0.0625226798257596,0.3637374610437404,0.3121842792285766,0.1765075033476733,0.0805854883982575,0.1093738002871791,0.1035875502905722,0.1577321721445415,0.2138094022262854,0.2951747078106315,0.2834710341219547,0.1287139425191379,0.3085048637390492,0.2130151915963006,0,0.3657691656615802,-0.1749977162485793
MAC004675,0.0,0.1699400382545102,0.2007826378056724,0.1456025000759421,0.1820785082670011,0.0819772444042047,0.0666369044306718,0.0675395665916148,0.0550771880986186,0.1588722179201334,0.14097763110671,0.2450139641665193,0.1793993366560983,0.154133590216906,0.1270874507222255,0.1484922020048022,0.0,0.081341101663082,0.2008628958267231,0.1455502191064355,0.1199135822089343,0.0666369044306719,0.067819843119122,0.0414698871447369,0.1239324027928123,0.1101007601873666,0.191191101648027,0.1795432014008104,0.0770842507811842,0.1689645020553276,0.1251147724682813,2,-0.1332774055229813,-0.0990861848876222
MAC004676,0.0,0.2183968486811311,0.2844443716437906,0.2188104718479777,0.2444087087045263,0.1057645626434775,0.0893478784872234,0.106678931633566,0.0623664790169425,0.2009078660093647,0.2080095777272448,0.3707126275532867,0.2529771327351406,0.2064924026597867,0.1829241447808482,0.1978128914475783,0.0,0.0497345820844156,0.2845580714268825,0.2187319043535978,0.1359240081886385,0.0893478784872233,0.1071216291814674,0.0468765127342511,0.1564556482270142,0.1621268913783894,0.2888252268210884,0.2531800013259467,0.1032695866529578,0.2432002185393374,0.1656839280702109,0,0.156807844144763,-0.1151209092667553
MAC004677,0.0,0.0438276290644771,0.0540415015181023,0.1032994940396732,0.0478350541113703,0.0210642661239694,0.1885333796554883,0.0737688459179335,0.0254622084369645,0.0364026011663314,0.0435534391410895,0.0646077284586826,0.0603160747688621,0.0261477664616597,0.0160572141971996,0.066649266656197,0.0,0.0551565286838516,0.0540538453969324,0.1032624026594077,0.0431924065934868,0.1509363167066627,0.0740749727857162,0.0191381581396197,0.028361290454457,0.0339764070863228,0.0503373545490142,0.0603575338648197,0.0130649995049652,0.0212388275026851,0.0562170825354665,2,-0.5920662151397711,0.1253507024532092
MAC004678,0.0,0.06199866868439,0.088499030452403,0.07099597190394,0.0724241194845808,0.0299323333125478,0.0323226628489558,0.011262634390418,0.0202404292154996,0.0445917788107861,0.0533933652648412,0.1321674481858774,0.0744819257488287,0.0667074982463714,0.054604860538115,0.060686778225719,0.0,0.0998589679988853,0.0885293521850842,0.0709959719039401,0.0841815494089198,0.0262301776901575,0.0113093722096969,0.0151851640756124,0.0347051506069478,0.0415661548902126,0.1028106040595042,0.0745331219402015,0.0333537491231857,0.0722260632101097,0.0509175541707417,2,-0.5494071846000432,-0.0785425062544562
MAC004679,0.0,0.4131806464392897,0.0,0.0,0.2503560393006324,0.2193932985176019,0.2477389544879263,0.0965155823038728,0.1048777668133686,0.4102935427073841,0.6320739717106297,0.6131033518290177,0.5340470337378359,0.0,0.4062170315129416,0.5774474255588251,0.0,0.0635141296494515,0.0,0.0,0.0256689633876521,0.1850835152567683,0.0969161038592157,0.017558347588352,0.0746243642390297,0.1159262551130299,0.1119379083580222,0.2672376496009699,0.0,0.1882936393279398,0.0027025638276611,0,0.1525170858638735,-0.0209794471508673
MAC004680,0.0,0.1514095065029548,0.2723593740676346,0.2080506225052383,0.1990544359077743,0.0721635664402619,0.2178256646139963,0.1447190132254658,0.0174682998700862,0.2609542337259023,0.2937582843959611,0.1463092013915051,0.1715682361930103,0.2599110143798951,0.0919700298725219,0.2235019508633423,0.0,0.0943205795417067,0.272483795892243,0.2080506225052383,0.1574644020320595,0.1998584733024231,0.145319569973725,0.0131050559465959,0.2030723083178388,0.2287669441954288,0.1138115386265548,0.1717058209854666,0.1299849421859135,0.1216313387874493,0.1872301964535422,0,0.0574916660195691,0.046487333405108
MAC004681,0.0,0.0448769224001203,0.0647292621576051,0.0531063364887843,0.0526824073949569,0.0217007532678251,0.0257541116007747,0.0093298262004285,0.0036023361247445,0.0698180104192777,0.0578641899540505,0.0453875937878163,0.0499831806374144,0.044078608776482,0.0410478828009748,0.048775185511341,0.0,0.0487677847450693,0.0647440472791578,0.0530872677862749,0.0438360877428904,0.0202793515728721,0.0093685432284118,0.0027070321702669,0.0544179510483428,0.0451399224054803,0.0353521792123688,0.0500175372743516,0.022039304388241,0.0542861714070826,0.0411605906054045,2,-0.6494158629918354,-0.0626738620704739
MAC004682,0.0,0.1048650503669462,0.1755192213782587,0.2263114507578344,0.1326901008318903,0.0514411840630943,0.3761558540566135,0.1734936955566032,0.0594441641773261,0.0980858446725628,0.1282559088771463,0.2163507238651316,0.1396120050884719,0.1242518695320325,0.096141219217685,0.1463683230366938,0.0,0.1570430205189069,0.1755994037544023,0.2262301899137562,0.1545038992174521,0.2749443164862741,0.1742136618369469,0.0446800134135896,0.0764608251673469,0.1000366856762112,0.1685850818719068,0.1397239633924723,0.0621400063254197,0.1271477881278616,0.1233268312858656,2,-0.1186583414618267,0.2410485064923908
MAC004684,0.0,0.0550849993120178,0.0789801175467119,0.0516600311167384,0.0644837276418737,0.0266802214952366,0.2455796230636173,0.0853697213389315,0.0237750960368961,0.0457937536056661,0.0651223170216795,0.0726442553294184,0.0651116162258938,0.0606779933637222,0.0532425281010672,0.0479676721643842,0.0,0.032381713869468,0.0790071778884936,0.0498792903672925,0.0400102066537838,0.1725217155119798,0.0857239896627987,0.0178048329349298,0.0355719418414521,0.0506084844601725,0.0564075161000439,0.0651563716042138,0.0303389966818611,0.0704137401783884,0.0400425427232817,2,-0.555510516426441,0.1646170211373957
MAC004685,0.0,0.1413339909909458,0.2083976475400095,0.1861536298770936,0.1677448600731664,0.0680242095214308,0.1393576143332054,0.0571426688002944,0.067807914378089,0.1247838016590741,0.1448567702224859,0.2504244693197239,0.1829426039361592,0.1443595753264589,0.1228478971810678,0.1481685597512916,0.0,0.1032349794454738,0.2084452486472594,0.1861536298770936,0.1361159543940584,0.1008410941327387,0.057379800152953,0.0509590975794405,0.097230313611084,0.113001002174976,0.1951081154599175,0.1830683520887101,0.0721961364260071,0.1624438031032082,0.1248132579457238,2,-0.1146096578674878,-0.0604135915949333
MAC004686,0.0,0.0852854523293772,0.1382710485137685,0.1074457690620536,0.1061478402691925,0.0413330166151668,0.1498703231142969,0.0524435288883824,0.0445532869996601,0.0992996031269506,0.0857427767041856,0.1362514166808417,0.1190126500685141,0.1008256267908962,0.0788726850543472,0.0877382784655673,0.0,0.3091426560477484,0.138318423244872,0.1074457690620536,0.2296136406315162,0.0937931883401996,0.0526611596922035,0.0334777661749409,0.0773846957581033,0.0668874207952732,0.1061705657299844,0.119094455074862,0.0504242319262285,0.1042792546547942,0.0739704071253357,2,-0.3430635157409496,-0.0158965434369792
MAC004688,0.0,0.1911137644802326,0.2791864485908789,0.1900405902024312,0.2258041506096413,0.0917878970040701,0.0738527614210362,0.0239547415046826,0.1006870837086385,0.145088227814403,0.1896572972428587,0.3300854783850446,0.2291116435943369,0.1962884758154591,0.1875449212539512,0.1776588261227686,0.0,0.1457528411423619,0.2792821040666408,0.1900405902024312,0.190941160245115,0.0514297653823495,0.0240541491868027,0.0755386700333806,0.1128574909224699,0.1476964388571928,0.2567355401179135,0.2292953738618544,0.0981664676331899,0.2479573500599487,0.1487970049429112,0,0.0734079728292003,-0.1937793355883209
MAC004690,0.0,0.0644927358239798,0.0999058182327188,0.0504611555131827,0.0784302921064748,0.0306089984324901,0.0873274064569786,0.034472439405209,0.0294194413520458,0.0654713812321087,0.0514868844773928,0.1114463833099022,0.0664734795604472,0.0819692420217194,0.0404059405428432,0.0808565411337373,0.0,0.104746405466987,0.0999400481841462,0.0504611555131828,0.0918442290561437,0.0511115647838993,0.0346154935599627,0.022072771175606,0.0509261053664202,0.0400818654683958,0.0866915928205369,0.066526786280223,0.0409939040507262,0.0533978964909194,0.0678041479179284,2,-0.532123766173159,-0.023815428670942
MAC004692,0.0,0.1820577513553365,0.2795752750794024,0.2127336125059134,0.2204697149735347,0.0864663988019262,0.1298136317779833,0.0653933437613122,0.1592949566680398,0.2162691965790012,0.1177885322508916,0.2331292352460874,0.2401535006564147,0.213066432695111,0.1357348674783504,0.1982756856121857,0.0,0.1510757319105604,0.2796710637757521,0.2127336125059133,0.194274797386478,0.0917415068695951,0.0656647138668139,0.1197308583465617,0.1685137999507502,0.0918856398010593,0.1816074866583552,0.2403460856609507,0.1065573461813828,0.1794052655603746,0.1670239122461635,0,0.0695296618531265,-0.1100109278430976
MAC004694,0.0,0.0757650047514755,0.0956934497822806,0.0702538341150734,0.0836010396672674,0.0369252569740239,0.013264690618977,0.0085526762407036,0.020768958291345,0.080753960037035,0.0454067437373478,0.132697074733643,0.0836478528152682,0.0735818258766875,0.0631624527750914,0.0656622644578387,0.0,0.2100655247057031,0.0957371653829121,0.0702538341150734,0.1528501497259574,0.013264690618977,0.0085881682421867,0.0156105708253448,0.0629231915119843,0.0354221309705412,0.1034009720763597,0.0837149320877745,0.0367992461009571,0.0834961043577474,0.0553926441256514,2,-0.5049370045104863,-0.1134740758226114
MAC004695,0.0,0.1111526892364296,0.1709628310886545,0.1361334343880801,0.1347047609109045,0.0529228434782332,0.0343181720059892,0.0350442284947475,0.0487231559805277,0.1180661362946491,0.1130056639188561,0.1891944672536721,0.1396707157903204,0.1139226555348594,0.0967626967968131,0.1251243444464699,0.0,0.1295393823259169,0.1710311693605606,0.1361334343880802,0.1362137071893031,0.0343181720059892,0.0351896554669262,0.0366217826912057,0.0919696880365826,0.0881546249443242,0.1474245415849546,0.139782721175878,0.0569613277674297,0.1278944120991337,0.1054553251377808,2,-0.2812729227574586,-0.1237260339220841
MAC004696,0.0,0.1903050807938213,0.3103223864748082,0.2436356216363209,0.2375832398619608,0.0913393990266323,0.3138882655771875,0.2359072913450064,0.0685948522932156,0.1990096582336828,0.1671384165287614,0.4349428800469136,0.2414349630318006,0.2237669912905119,0.1577993185744911,0.230601653572523,0.0,0.2166312941799391,0.3104641509272864,0.2436356216363208,0.2461564742375712,0.3138882655771875,0.2368862623359161,0.051557944551487,0.1550435079085702,0.1303824451982782,0.3389151900851442,0.2416285756725638,0.1119088373203737,0.208568606663529,0.1942594315835184,3,0.3003627350181281,0.1777116740030976
MAC004698,0.0,0.2341767146104785,0.3649196453754507,0.2741115467867503,0.2856821056935846,0.1135737483056961,0.0611562553170666,0.0328416324949053,0.0742671434027527,0.2190573242059628,0.2576989106587775,0.4764283863414966,0.2973265216659636,0.2587457127373216,0.2325579261593003,0.235230442969202,0.0,0.1313388815760245,0.3650655132099428,0.2741115467867503,0.2180653391457934,0.0611562553170666,0.0329779191070033,0.055821408364417,0.1706136058467414,0.2010267794295255,0.3711889082048223,0.2975649551235946,0.1294021593938858,0.3072891475781069,0.1981334686554145,0,0.3711492750212465,-0.2634786327056579
MAC004699,0.0,0.2844150295273766,0.4814640193347422,0.3041645039639298,0.3620492546868323,0.1370361956620233,0.0463765499084535,0.0436250915215552,0.2141938103444116,0.3026007027633532,0.2674754258536853,0.4460282479602526,0.360361421759883,0.3714109164386388,0.2390389525983771,0.3320096348160392,0.0,0.0456268414489517,0.4815739928430416,0.3040552887021834,0.2154970163942828,0.0463765499084535,0.04380612746509,0.1609488908303067,0.2357148012075973,0.2085055101461813,0.3475530659780576,0.3606091212134927,0.185747520610762,0.3158528209870239,0.2794747439969308,0,0.613875554497551,-0.3239476810596272
MAC004700,0.0,0.2600618991523001,0.4504371523870009,0.4659984996861074,0.3350658944267048,0.1245400592317076,0.0367925378536394,0.0268177136361046,0.1256340150779981,0.3617209893203597,0.2531437432091712,0.5224436416896996,0.3433092133744276,0.3431841104811824,0.1957307533405606,0.3730925038099255,0.0,0.0481182157407424,0.450540038899652,0.4659984996861073,0.2040616353144435,0.0367925378536394,0.0269290021153313,0.094430286918378,0.2816875593657243,0.1974174316887544,0.4069822274043336,0.3435845214845915,0.1715920552405912,0.2585515926438486,0.3141530681671586,0,0.6594760686080338,-0.3606615323557179
MAC004701,0.0,0.123777298610588,0.1915815588800523,0.1312806613592862,0.1504796841566708,0.0597442776917882,0.0548587330253503,0.0572836019254777,0.0368257584034779,0.1197833347096287,0.1268516228216697,0.2476786779025349,0.1560369155763384,0.1188930250053692,0.1096813860568274,0.1370598028439014,0.0,0.1663079941616745,0.1915924988959773,0.1267082289887833,0.1666827064021093,0.0548587330253504,0.0575213181241596,0.0275810782683485,0.092892880087555,0.0986010469080916,0.192310956645205,0.1561620454204253,0.0593926538277105,0.1448841470405903,0.1142001036354459,2,-0.2051975821480519,-0.1044497684547984
MAC004702,0.0,0.1619768412993618,0.2044898634930098,0.1080029336804499,0.1787139002886647,0.0797949643340126,0.0885452530971026,0.0550487932611391,0.0661355983662944,0.1496383007647146,0.1241329445647917,0.2360456728798692,0.1816953078658622,0.1515127030975157,0.1419821754884112,0.1238876085818228,0.0,0.0053214196554983,0.2045716033881931,0.1080029336804499,0.07616034535506,0.0885452530971026,0.0552772354232274,0.0496160964070614,0.1163635851256496,0.09665429373512,0.1836179506581723,0.1818410138064122,0.0757563515487578,0.1876073109424457,0.1038307565507315,2,-0.1746633693850129,-0.0739576141410149
MAC004703,0.0,0.0984604691142662,0.1519263431354463,0.121644798608369,0.1195123498034448,0.0474912781165473,0.0655255769674279,0.0615961810047287,0.0485818472645325,0.0863911498738741,0.0751823210602291,0.2101333150872025,0.1261692606190396,0.1100977981529777,0.089816069584758,0.10305358738747,0.0,0.0270797309188947,0.1519697209172918,0.1216011200451344,0.0672263476500448,0.0655255769674279,0.0618517935973308,0.0365155708298145,0.067286408249663,0.0586238248282427,0.1637170737852455,0.1262704388553019,0.0550488990764889,0.118677875431996,0.0868430430890725,2,-0.3411922732750032,-0.047581204769379
MAC004704,0.0,0.1092209284009817,0.1602857963377716,0.0,0.1293268872307788,0.0521214855462301,0.1372204461346593,0.1008321884695212,0.024069779327483,0.0784624632456374,0.1109312066403365,0.2481644281895739,0.1526453859210377,0.1160282114875001,0.0836466706270158,0.1224861999921178,0.0,0.06908648774061,0.1089288066591948,0.0,0.0743379988459394,0.1372204461346593,0.1012506231304373,0.0123149828797118,0.0425076287292044,0.0603846082596184,0.1356423657899024,0.0805633283237737,0.0580141057437501,0.1104934281622443,0.0518805298890481,2,-0.3789290390926842,0.0618353537780431
MAC004705,0.0,0.1977406635295346,0.3064686863685931,0.2585465833237486,0.2405704122963153,0.0955259851573228,0.0363081130619689,0.0309370110910198,0.0717606437619717,0.2054688234846644,0.2043997548169493,0.385929049348844,0.2604317004920806,0.209769584294529,0.1737694938287453,0.217095415114362,0.0,0.0453450093612778,0.3066086903367834,0.2585465833237486,0.142488429485978,0.036308113061969,0.0310653938816953,0.0539374481957253,0.1600074567454619,0.1594265771974324,0.3007229180815466,0.2606405470842956,0.104908548612077,0.2295417306339717,0.1828881760247834,0,0.1708137753515039,-0.2351984937314455
MAC004706,0.0,0.1257859255237967,0.1852756995874111,0.1381745936160289,0.1492120217677106,0.0605120593067016,0.0165464311194113,0.0151081173517514,0.0798882389225759,0.1348972688832059,0.1197370161308434,0.1585310783268321,0.1606704006194374,0.1380195246641591,0.1041679722780671,0.1251460963554771,0.0,0.0334066429473238,0.1853603390116173,0.1381745936160289,0.0848973232463769,0.0165464311194113,0.0151708132037121,0.060046392039443,0.105050432885667,0.0933788041311749,0.1235311940590267,0.1607992461692526,0.0690253930823247,0.1375809065118365,0.1054736386391289,2,-0.2701477610711306,-0.1577857323135466
MAC004707,0.0,0.186818945650447,0.3056624016728727,0.2404098323129731,0.2336344856390558,0.0902058966577643,0.1541800626308633,0.1159684905940347,0.0815683576719776,0.178969447766272,0.2266747924637894,0.3471698864622907,0.2516251741727519,0.2179558348495279,0.1737783759332476,0.2043841872931795,0.0,0.0883829809635155,0.3057496739437934,0.2403235092133993,0.1677754927531199,0.1541800626308633,0.1164497380684297,0.0613004079131941,0.139351448449001,0.176775344376157,0.2704064178000547,0.2517981322487098,0.1089779174247639,0.2295196607978012,0.1721261419890411,0,0.1874870226378064,-0.0534370091804263
MAC004708,0.0,0.0965816768765915,0.1573848595692773,0.1502747510806938,0.1205247921268279,0.0458658724944947,0.0489648980600261,0.0401500634633032,0.0074995564154066,0.0388823499712212,0.2223422718590433,0.1760435802840401,0.1126255208752395,0.1299245366563594,0.0710102276287615,0.1310925939838769,0.0,0.1617154060358552,0.157456757632123,0.1502747510806938,0.1497349423797939,0.0489648980600262,0.0403166786924878,0.0056368911208302,0.030279596118056,0.1733965829939213,0.1371771839497854,0.1127158380531668,0.064976982318741,0.0937874276937834,0.1104801505870272,2,-0.297703970831865,-0.1056738692785485
MAC004712,0.0,0.3124569698435935,0.4044351360178433,0.0,0.3486885147062052,0.1474962680846085,0.0412758418079231,0.03950579406664,0.0772861987768558,0.3009540058936069,0.3620861535000202,0.4572637756761098,0.3400962077817133,0.342949807057114,0.2371092422742666,0.3259427231051479,0.0,0.1774588623123821,0.3558207024113129,0.0,0.2416977232654662,0.0412758418079231,0.039669735698726,0.0477574168035157,0.1936096113082479,0.2331239633157094,0.2941553957556735,0.3160958338564601,0.1714360643658098,0.3114120236550341,0.1380086863148582,0,0.3630122331052461,-0.2861897267136167
MAC004715,0.0,0.0394984054719495,0.0637006917368645,0.0372155127245002,0.0490178905603153,0.0325603797253755,0.0176150152186844,0.0151846243426051,0.0235357076674885,0.0399372944476725,0.0393497957865295,0.0514827448608034,0.0445175817740409,0.0479553181992179,0.0463765895202273,0.0344293170538288,0.0,0.0336729613507688,0.0637261545533423,0.0372155127245002,0.0344178947818773,0.0176150152186845,0.0152476376842213,0.0211481295260429,0.0370661813688003,0.0366025755283822,0.0478167387969787,0.0445481815553039,0.0407701668993804,0.07967326255393,0.0290934207569706,2,-0.6615903989069571,-0.0562589345977382
MAC004717,0.0,0.1268272179197989,0.1871142498621938,0.1350328586139174,0.1505674927669505,0.1025549081316469,0.107898498925531,0.0936767702748257,0.0383423936820747,0.1494476982558377,0.1996344162389209,0.1206383920086726,0.135734884415075,0.1526816945754165,0.1171665950731954,0.1296482019308278,0.0,0.0527762912711053,0.1870608252819453,0.1350328586139174,0.0971468950459546,0.107898498925531,0.0940655112929532,0.0341753862629521,0.1372101687551762,0.1833755390051497,0.1110752610367695,0.1356882347812974,0.1289235237547345,0.2001938971969414,0.1092640791239691,2,-0.1890266744300004,-0.0252022592699289
MAC004718,0.0,0.3795924336285657,0.6391707228836008,0.486155510682588,0.4818680752641811,0.3138213539117162,0.0377376411236632,0.0286458280491363,0.2436261223342365,0.4549909375481995,0.3846726260816824,0.5859727922116246,0.5405945524104439,0.4222895764609241,0.3217624628650368,0.4608555701385513,0.0,0.0268058785712252,0.6394627149909025,0.486155510682588,0.2700137429072664,0.0377376411236632,0.0287647028601302,0.2157480030319377,0.4175090810932584,0.3533936025067149,0.5375934753176658,0.5410280684909654,0.3571049000491189,0.5497091324975336,0.3881162287060286,1,1.262532542053976,-0.5055247641049607
MAC004721,0.0,0.1796443036906655,0.2685950888806235,0.2100370479526483,0.2146804976416521,0.1418458677397874,0.1289377320496267,0.0993141274956284,0.061710790714794,0.2169653312842942,0.1795606016075223,0.297767674989952,0.2232616758630516,0.180259590373923,0.1804645225857198,0.182714815787743,0.0,0.0915224977532586,0.268717791068326,0.2100370479526482,0.1542292881562137,0.1289377320496267,0.0997262624883682,0.054767791168256,0.1989430066360962,0.1649571830824515,0.2729933682151791,0.2234151378925142,0.1504749083404515,0.3099962367264006,0.1539243334042908,0,0.1317852938955573,-0.0764789095173104
MAC004723,0.0,0.1299674013906474,0.2115961286131412,0.173039348723079,0.1621174345946713,0.0949472136080075,0.0305187618752403,0.02151859784855,0.0534049118641025,0.1603404772796304,0.1566097036357978,0.1974337377921067,0.2033774441752585,0.1701936603758559,0.0823961211045901,0.1451565585342644,0.0,0.1308854627015347,0.2116807090665613,0.1730393487230791,0.1539387921910722,0.0305187618752403,0.0216078959916412,0.0472917401537297,0.1467935551470492,0.1434885182753976,0.1806858421636497,0.2035172385005021,0.1403182160290182,0.141553476950406,0.1223209703361272,2,-0.1206478258319924,-0.1810475315915144
MAC004724,0.0,0.1874523743832113,0.2914452826560704,0.2030658933929476,0.2284160631176624,0.1364131972709985,0.46454437293715,0.2893977580029667,0.0798030669617014,0.1954261852929126,0.2208058470151429,0.2927676415116314,0.2329482947123339,0.2043689934709643,0.1838470727059749,0.192446310960824,0.0,0.1303727083908918,0.2915784234887136,0.2030658933929476,0.1868958665809529,0.4645443729371499,0.2905987043929823,0.0705400568283992,0.178838708382075,0.2021688198925649,0.2677060342410637,0.2331351016848378,0.1684944815932752,0.3158424351817672,0.1621354502757134,3,0.2933448787158423,0.3742799582886444
MAC004725,0.0,0.2606860203097931,0.3322275103166277,0.2069848521486781,0.288863547222424,0.189870676938199,0.0367402959643416,0.0148101427557947,0.116487110079051,0.2173306714098239,0.2647509176292557,0.3652612436395258,0.2999445521626832,0.262692135434385,0.2406605399426143,0.2039242975364691,0.0,0.0888503532682098,0.3314307106687691,0.206984852148678,0.1787453790598709,0.0367402959643416,0.0148716020690973,0.102697026172849,0.1985325953199946,0.2419751594434155,0.3332740716477566,0.3001507232376031,0.2150922014938396,0.4133990446134181,0.171799067503834,0,0.3358738889377482,-0.2902001846764749
MAC004726,0.0,0.1625743720339028,0.2549098625861302,0.1978364047302155,0.1989440003205931,0.1181760299956986,0.1371492062448551,0.1362106301031143,0.0849177579630551,0.1746022142146039,0.170538965333042,0.2572041572229646,0.2255604439780617,0.1831188227455619,0.1391431460249102,0.1726016434034071,0.0,0.2031362088753896,0.2549972003645402,0.1978364047302155,0.2150235527175397,0.1371492062448552,0.13677587865802,0.0747053627543556,0.1590837558744647,0.1555333127897775,0.2341342797256577,0.2256379650379694,0.1509330455200679,0.2351453053407042,0.1454107798250453,0,0.085193112914525,-0.029866193793634
MAC004727,0.0,0.2690798526421254,0.4659713165261738,0.3112538941413282,0.3466517263328921,0.19623550163202,0.1539568468107555,0.1290189733655299,0.080695079224839,0.2131332866403878,0.2940417295256983,0.6795020627199266,0.3457772711004694,0.3510568511159005,0.2463803859807976,0.3076856695737093,0.0,0.0170156682824786,0.4661043599582564,0.31103037249383,0.1920084724557242,0.1539568468107556,0.1295543778944942,0.0712035593621983,0.1949641634673777,0.2689949230273728,0.6207147992603129,0.3454999837940536,0.2893535404780888,0.423272339518667,0.2590679990198054,0,0.7537625772632849,-0.1690458043113465
MAC004729,0.0,0.1636357750996921,0.2695724976539235,0.1636183537203905,0.2053649921602256,0.1191224928077919,0.10891484066058,0.0967410765927049,0.0990646954795454,0.1684544999873073,0.1674739768701116,0.2577500481835708,0.2003033628752203,0.1842472167943673,0.1728274426250517,0.1694472249084548,0.0,0.0581974800177153,0.2696648591766465,0.1636183537203905,0.1347664605985259,0.1089148406605801,0.0971425339070323,0.087375503763594,0.153942801728387,0.1531545123824287,0.2353145200247137,0.2004410441877706,0.1518422419719831,0.2951629986611429,0.1427719179399724,0,0.0459475918389438,-0.0735451662643853
MAC004730,0.0,0.0566210484184429,0.0852830702190693,0.0511682073092284,0.0678982043931895,0.0413667421504096,0.0359139242609037,0.0290484964220508,0.0347882316312228,0.0530050603127834,0.0561966044876883,0.0720255499145635,0.082776199775197,0.0542513612522053,0.0527587890208501,0.0504879333128219,0.0,0.0642227666124636,0.0853220300501425,0.0511682073092285,0.0616120413728442,0.0359139242609038,0.0291690422312312,0.0308964096510912,0.0487477622985446,0.0517477816704267,0.0662140312820691,0.0828425800476711,0.0447159011544224,0.0906376437118202,0.0426169776869623,2,-0.5726968890561932,-0.0504045029744578
MAC004732,0.0,0.0597218865025064,0.0837555518676861,0.0402195009282322,0.0691752935292822,0.0434970417186286,0.0473928921184287,0.0589264892896372,0.0215123837262005,0.0594477674341045,0.067804402458858,0.072178084464754,0.0605013050412771,0.085093227574196,0.0573887405224341,0.0404486478919771,0.0,0.0194568905579323,0.08378424837929,0.0401472935657039,0.0342975631655145,0.0473928921184288,0.0591710231625913,0.0191996816036279,0.0546171772123686,0.0623473363304588,0.0663202261308251,0.0605498225272765,0.0701079536355919,0.0985917280366614,0.0341407757334867,2,-0.5742475515930896,-0.0116690323849155
MAC004734,0.0,0.206446713437025,0.3227035778408483,0.2667752177699793,0.2522433624720878,0.1500504485728114,0.0352727738013399,0.0291290300966337,0.1025640492555697,0.1558148383207642,0.2607431296297607,0.3662067241027668,0.2684080853953655,0.2185641091730403,0.2029408577533972,0.2214810147125876,0.0,0.0941438660766728,0.3228325708196563,0.2667752177699792,0.1783200479786713,0.0352727738013399,0.0292499101054514,0.0905741643026079,0.1425908898581882,0.2386061605498643,0.3347407702975172,0.2685925794396285,0.1800493012598749,0.3486448471067369,0.1865805270790161,0,0.2744868784041507,-0.2630506070938138
MAC004735,0.0,0.0066535392949331,0.0565148925924058,0.1307964421627311,0.0262833912365235,0.0051161414673763,0.1623772885631752,0.1111203633841444,0.0061565401194425,0.0341877988303181,0.0494849679875199,0.0353464726104429,0.0158081299730462,0.0546756772305573,0.0,0.0649658890930779,0.0,0.1773055085685114,0.0565374830588373,0.1307964421627311,0.1170102966119172,0.1623772885631752,0.1115814920403728,0.0056595429396103,0.0314608748350359,0.0454714407754917,0.0326276018766305,0.0158208069016533,0.0450532534008534,0.0,0.0548063474848781,2,-0.5916912479379597,0.1432819756296133
MAC004736,0.0,0.0337406360338468,0.0492983029523649,0.0402312191262508,0.0398536017987068,0.0245654690346812,0.0346553696550931,0.0202179790040362,0.0309010484066328,0.0278676418939826,0.0266067265101876,0.0340213449079687,0.0428413495093002,0.0366432447713538,0.0333837974603974,0.0308187820381077,0.0,0.0659009648308262,0.0493123785299553,0.0402312191262508,0.0476206629115739,0.0346553696550932,0.0203018798229847,0.0274279407873115,0.025747685886699,0.0246599232978232,0.03146669673627,0.0428757050421866,0.0301777662488431,0.0570404291901214,0.0260509366460434,2,-0.6893902821398352,-0.0293324334351436
